person,label
5ea8fd22,0.039878156036138535
73f02c61,0.10909850150346756
b364ac0f,0.02703602984547615
27c4deeb,0.03178950771689415
1a8f3e6d,0.06484212726354599
75aea7ed,0.035099148750305176
68bee360,0.07880771160125732
7363f782,0.0501946285367012
5f5a1be2,0.038252104073762894
f2ab91ec,0.0536731593310833
f7e13865,0.03306391090154648
f70a331b,0.03797570616006851
69fe770b,0.030950121581554413
73b5ddeb,0.0552375353872776
3aae4375,0.061941519379615784
2beddf66,0.026021936908364296
17b858f9,0.0231617484241724
f75b14e8,0.029045915231108665
67ec6a13,0.27111420035362244
2466dcee,0.2601015865802765
bbac557c,0.04240961745381355
57d078f9,0.2881268560886383
6791adff,0.05223523825407028
2fca45c7,0.11216545104980469
ee7d1909,0.035099148750305176
b87bf3c0,0.15257352590560913
229a0726,0.04180806130170822
e28fa553,0.06840265542268753
e2d69e04,0.04240961745381355
f99328eb,0.12937961518764496
7a98e5bb,0.022217703983187675
60d720a3,0.015768302604556084
8f6d708a,0.03411684185266495
91a293e8,0.04181642830371857
dbff7610,0.029081949964165688
c104bc78,0.06396423280239105
b3bf2435,0.343300998210907
8611216e,0.10927848517894745
2454293c,0.03138777241110802
82d31364,0.044247355312108994
f1f2d6aa,0.022217703983187675
45599974,0.1483290195465088
b8112306,0.017470210790634155
7e317918,0.026021936908364296
a30504be,0.0416109599173069
f88200f4,0.08454426378011703
97267956,0.04930978640913963
2fec9bbc,0.08910312503576279
4e5d317d,0.015048261731863022
f8e37457,0.054879698902368546
9411a009,0.03769085556268692
166bf528,0.2484370470046997
5429fbb6,0.04075996205210686
49ff6d6e,0.08460183441638947
19c94e0b,0.06173565983772278
0ff75b46,0.25111186504364014
224613bb,0.04914243891835213
179720f1,0.06944873183965683
1070bca3,0.037507664412260056
a5d31df5,0.027770403772592545
4e5c868d,0.07485129684209824
653f68fe,0.014840709045529366
3ebc771d,0.3681447207927704
517bf648,0.150127574801445
254f8761,0.14592178165912628
c844a662,0.27808693051338196
7f6c85e8,0.011044047772884369
35ee0cc8,0.12696191668510437
c1d99fe2,0.04894925281405449
55fc24ef,0.057644788175821304
77e489c7,0.0294993594288826
62ba2fba,0.019075412303209305
ae4bfc26,0.027834143489599228
22f1d021,0.06512276828289032
72368746,0.012757079675793648
55e87de8,0.6232263445854187
c56dff49,0.03844141960144043
ba724fb6,0.03315013647079468
b97b9d93,0.01684393547475338
7025ac12,0.056219860911369324
bada76d3,0.5722236633300781
70a325eb,0.25190070271492004
fb19ca5a,0.02761995419859886
f6cd21a1,0.020406709983944893
91752493,0.011044047772884369
92059fdf,0.011554243974387646
4d233ac6,0.0789651870727539
46a1efca,0.03361113369464874
23b90f81,0.040664270520210266
2606c8da,0.017848771065473557
23e6906d,0.025748390704393387
cf75487d,0.011554243974387646
e349f752,0.0645921528339386
d4e83772,0.07579106837511063
9952a8e0,0.011044047772884369
edc38036,0.259845107793808
e4b71e52,0.19491173326969147
ed39978f,0.0764138251543045
5b7a7697,0.13656991720199585
a4e3e0ba,0.011044047772884369
1033c7f1,0.011554243974387646
a16a0211,0.11234968155622482
2df10e76,0.05242673307657242
732df811,0.06289102882146835
80c8726f,0.031812869012355804
619bff69,0.017470210790634155
ed7382a8,0.047414381057024
3043e183,0.03740069642663002
8ab5791a,0.06145252659916878
6929face,0.06755588203668594
6b5088da,0.04280395433306694
685dc7f7,0.034320976585149765
919bcd48,0.04236429184675217
9a00037e,0.028887581080198288
55f7ae64,0.016241636127233505
fed81014,0.11288099735975266
fd5e4491,0.01765521988272667
e9c994b8,0.06774011999368668
e4594222,0.031539831310510635
a7b6e286,0.06379573047161102
991360db,0.019748646765947342
c5a0bc36,0.06929486989974976
2287c9f7,0.07509498298168182
0c9d90d6,0.01430731825530529
41bfa3b9,0.029497338458895683
b00a6f27,0.21740958094596863
8a4b69ec,0.07509786635637283
6ea9ffd2,0.3542032241821289
d0c5aa85,0.10912160575389862
fc4b841d,0.19311964511871338
db1a3c00,0.01971987448632717
9b4f540a,0.01684393547475338
7ac0c607,0.14443974196910858
af95a93c,0.017713874578475952
a8ca0988,0.4503283202648163
e8a1b038,0.011044047772884369
bb31d716,0.023211752995848656
b86b400e,0.01698782667517662
852abc08,0.02370210364460945
ad4b1e5f,0.18649542331695557
2ff5b818,0.011044047772884369
bf15584a,0.0687105730175972
4a3c0db7,0.011044047772884369
5f7f0c55,0.3494219481945038
9df0e397,0.056631650775671005
03302054,0.21574479341506958
000e4d9e,0.054809361696243286
ad5943a9,0.03339534252882004
f431031a,0.011554243974387646
ee8dd67c,0.011554243974387646
656072a3,0.025312203913927078
846372d4,0.04563780874013901
d1fd6caa,0.04795098304748535
8a0a63af,0.04331866279244423
670639bc,0.06311586499214172
ae5b92db,0.02414141781628132
41ccd2c6,0.04290289804339409
bdd23ab2,0.0231617484241724
270b42e3,0.03287959098815918
ef8b96c3,0.04975438117980957
bb8116c9,0.21623186767101288
594a53d3,0.029105305671691895
108caf2c,0.09035398066043854
18a185e1,0.011044047772884369
ff9fc164,0.04606335237622261
8a590d23,0.027540121227502823
166a19f7,0.25604528188705444
ee20c405,0.01592959091067314
814db0b5,0.043515000492334366
b0f9b8a1,0.019075412303209305
73ffc5f4,0.011554243974387646
0aa2b925,0.04088754579424858
f4bae3c6,0.012194426730275154
92c81866,0.030978592112660408
6f0826b2,0.03842616826295853
d1a14d14,0.043524954468011856
1e13d639,0.20768935978412628
3956b1e1,0.03021281212568283
f2c6d57c,0.011044047772884369
29f80519,0.011044047772884369
04b13fd2,0.05638916790485382
ce36e512,0.09642679989337921
8a4ba4e2,0.10296627134084702
1443cf62,0.04361686855554581
5125c494,0.015253247693181038
604d8035,0.03407865762710571
80866567,0.022262301295995712
9bb623c2,0.028765683993697166
a53a1a30,0.09291645884513855
103e0f7d,0.14904071390628815
cd3a841d,0.011044047772884369
fb6b16a8,0.02984965778887272
89f62393,0.04928041994571686
2c85b2fa,0.040623392909765244
75950669,0.04240961745381355
d84ae194,0.06830519437789917
77bad6f5,0.011044047772884369
2b213b2c,0.25847285985946655
8808e6a9,0.08498847484588623
b5a09122,0.1483643651008606
bf46c410,0.044746749103069305
42cc8a1d,0.27100813388824463
0744ba92,0.040553029626607895
b9996281,0.20289920270442963
471fb833,0.022427327930927277
c449fd13,0.01891890913248062
b059104a,0.04102921485900879
ba61790b,0.011554243974387646
deb5fa7a,0.1328737735748291
71d5d6e4,0.045757800340652466
766c271c,0.07385216653347015
df127511,0.23836147785186768
f7e04556,0.019793063402175903
abe38822,0.03433149680495262
0e3c91a6,0.026021936908364296
efae8f71,0.0656963437795639
31c9f140,0.036361467093229294
aefc81ce,0.017209162935614586
1fea3435,0.013046706095337868
54d47ad8,0.0241941437125206
df80a783,0.11307062208652496
9bc43f7e,0.07093973457813263
3e066076,0.14208301901817322
67bdc946,0.44412660598754883
32234ad9,0.0349494069814682
77b15b7d,0.023211752995848656
2e515d51,0.02124522440135479
37a0837e,0.013765191659331322
3dbfcd14,0.045022591948509216
5fdd715e,0.03617014363408089
1d762b15,0.03595947101712227
9a0373f1,0.012757079675793648
9bf77a71,0.04484011232852936
32e355cf,0.030256953090429306
134cc999,0.19314709305763245
3a44e639,0.1041678860783577
2c90f768,0.02407955937087536
fb23d1c3,0.04659159854054451
a5d3c172,0.1746198534965515
583bd9b9,0.21764373779296875
f5e0b71d,0.14768023788928986
360675d0,0.1414225995540619
cb61f387,0.05069660767912865
017fd805,0.0512767918407917
99e4baf5,0.07048404961824417
56b0c4d1,0.38315749168395996
b5ea45de,0.016118081286549568
e0848af4,0.09029243141412735
811b25fd,0.01684393547475338
33b6da32,0.011044047772884369
62f88039,0.01181688904762268
d010170b,0.05005798488855362
27c58569,0.013046706095337868
847b40a8,0.20011955499649048
aea593cd,0.2788428068161011
0d491a97,0.0342017337679863
a0cf85b8,0.011044047772884369
a7a651a9,0.01430731825530529
8ed9e6f4,0.14102023839950562
91274e51,0.039103295654058456
078baec6,0.03140358626842499
f3db7ee1,0.2206162065267563
5dc80ac6,0.011044047772884369
bb62445d,0.0758899450302124
cd883145,0.04240961745381355
35259134,0.04491521790623665
08a82be5,0.04226755350828171
5842c17d,0.4069264531135559
b261977e,0.029969047755002975
8aa5e0d6,0.20494866371154785
45228a20,0.01430731825530529
7f302cb0,0.20193971693515778
9df21469,0.02218041568994522
baf3e801,0.07152523100376129
66b1e1fc,0.05142218619585037
fdfa8de9,0.030571751296520233
cdd8bff0,0.027695201337337494
019ac712,0.011044047772884369
c96353d2,0.02602825127542019
33fd8777,0.013152185827493668
57fda37b,0.013032064773142338
8d4871e5,0.014608289115130901
d8c206b4,0.1000538244843483
50ddf0e6,0.01169032696634531
4540ea89,0.023181812837719917
8e96b9f3,0.03407185152173042
0d4ff378,0.01191666629165411
15a387cc,0.01169032696634531
e5ca4cf8,0.016435066238045692
3b63c0e7,0.01831129379570484
1c895a10,0.014608289115130901
16240ed7,0.013983553275465965
5ccda85d,0.01191666629165411
9c4c7c4f,0.08145935088396072
469142a7,0.028214816004037857
ac1583f1,0.020709656178951263
55c12370,0.2497352808713913
7bc14702,0.027545396238565445
f8b0b255,0.055318936705589294
404a56c8,0.032961294054985046
845c97aa,0.025884289294481277
3250bb4c,0.02742982655763626
f008fa79,0.03725099563598633
814907c9,0.01169032696634531
59c58e14,0.022632485255599022
e0cd7123,0.024428099393844604
592d9dcc,0.1552647352218628
c5d94b7e,0.01169032696634531
e1bebdaa,0.01191666629165411
16d8c2b9,0.01191666629165411
9e150660,0.016751715913414955
efa4a3a1,0.01169032696634531
78c0f1fb,0.04883420839905739
ba1bec4f,0.01169032696634531
dba88b07,0.022337419912219048
e57fce7a,0.06838531792163849
59005136,0.013032064773142338
b4fb0b1d,0.01191666629165411
f3753b33,0.014608289115130901
966e44f8,0.0920659527182579
25b582b8,0.01330430619418621
65f8d5cb,0.013188433833420277
b3c6d9c9,0.015378960408270359
e05a69dc,0.08398745954036713
686caccf,0.03772370517253876
7aaf6a5d,0.060933925211429596
935b71e8,0.01608186960220337
069b6014,0.01191666629165411
d1234702,0.10193324834108353
031bee81,0.01191666629165411
a1366568,0.07353853434324265
d4d0574c,0.1455053836107254
a11ca9f4,0.03333728387951851
2a617e51,0.031295496970415115
69e0170f,0.027568550780415535
103fe4b6,0.01169032696634531
add5b338,0.0748157873749733
a1c4090f,0.050040144473314285
1a3bbb33,0.01169032696634531
a5387dcc,0.021291932091116905
04e15d15,0.02147618681192398
f5b98da1,0.01191666629165411
8e442787,0.027568550780415535
6fe3a568,0.0208582803606987
b8d43db3,0.03868744894862175
a9eeb58b,0.020920908078551292
b0d6ddf1,0.01169032696634531
1b384b8d,0.020455054938793182
08198e83,0.01901639625430107
cd08ab61,0.046985238790512085
192e84d1,0.03675222024321556
208e734b,0.21287165582180023
d23b1163,0.01330430619418621
81db8dd5,0.1263142228126526
0f9d51be,0.012580452486872673
dc007bc9,0.05713437497615814
e763d0f8,0.020301882177591324
fc307b33,0.12459532916545868
3ee07c70,0.025702625513076782
7ccb064f,0.022232703864574432
a3fc70c1,0.020011281594634056
0163bf88,0.022355128079652786
bf3da248,0.013590482994914055
c832930f,0.01191666629165411
f3fadb05,0.04118292033672333
6d3bab2f,0.04368675500154495
8a0e24c0,0.038474906235933304
7ded5da1,0.01169032696634531
5eeecfe0,0.1761234998703003
0c26d732,0.019614562392234802
7c3d12b2,0.01330430619418621
80746f28,0.16178351640701294
23f11762,0.02726081758737564
5d4b9dc0,0.01169032696634531
5a01d36f,0.11100824177265167
b58f6306,0.01169032696634531
fb48152b,0.01169032696634531
8039aded,0.01191666629165411
57a4f1f7,0.01169032696634531
a7ffa917,0.2661726474761963
4902ccf4,0.017519189044833183
f79ea750,0.3424026668071747
73d5de02,0.01169032696634531
e573d6b3,0.2764168083667755
48b39f36,0.012216328643262386
3bf1d319,0.012580452486872673
577e62c4,0.01169032696634531
e0191a9e,0.01752619259059429
35126bd3,0.045757800340652466
49dd019b,0.01169032696634531
412b3889,0.03775026649236679
c92bee7b,0.022195547819137573
8d34d460,0.07076411694288254
2c6b5b48,0.01169032696634531
a8ece5ba,0.1227979063987732
9851c1a7,0.03042655438184738
8d81917c,0.09337706863880157
b10a91bd,0.01169032696634531
10c4a037,0.02182646468281746
50fd68d1,0.03422792628407478
64ac1f09,0.016140632331371307
96331f0c,0.2018226832151413
fd66d9ab,0.24257291853427887
a92dc13e,0.01169032696634531
685aebd9,0.01191666629165411
fb81265f,0.02182646468281746
b46f1c70,0.013188433833420277
ce07e87b,0.013519639149308205
3e999bef,0.12724442780017853
bb4c2005,0.01169032696634531
a4cffde0,0.038373541086912155
a8d01d7f,0.023650895804166794
e4b838ce,0.01600068435072899
c0aa2595,0.05109256133437157
53c81963,0.04886676371097565
0337d5ce,0.07596011459827423
beb282da,0.013983553275465965
00b1b9d0,0.280438631772995
43a614ab,0.022964555770158768
8c54e2ee,0.05705371871590614
531a6385,0.1709236204624176
9479169f,0.01366092823445797
4c0dc2e5,0.024886198341846466
a3c4e6a2,0.028119124472141266
bd438105,0.04642985016107559
314b0741,0.04629380628466606
967a21bf,0.01191666629165411
b4a353f6,0.016435066238045692
5437de8d,0.16245754063129425
45758c2f,0.01169032696634531
09b0e60b,0.016435066238045692
5b14308c,0.01887999102473259
469b03d4,0.020899612456560135
246dc465,0.018657751381397247
3150f57c,0.24035966396331787
c356ef03,0.01191666629165411
47e72d13,0.014608289115130901
32cc7208,0.1781032532453537
7f9a94c2,0.020301882177591324
1d3f4f3f,0.19267036020755768
45c6dfdc,0.098504438996315
ab9fd1f7,0.035581037402153015
8dba431b,0.030256953090429306
9427514d,0.2322215586900711
0ecfca50,0.02742982655763626
2f7e4496,0.01169032696634531
a242c4dd,0.016435066238045692
391143bd,0.055668141692876816
8b6e89e3,0.050070613622665405
9b831e33,0.026836639270186424
c1a1d786,0.01191666629165411
55a627f6,0.018686318770051003
31e062cf,0.30027204751968384
08e040a4,0.0169309601187706
629a6941,0.02046562358736992
075e85f8,0.015253247693181038
8c18dca5,0.01169032696634531
84fca32c,0.024662703275680542
1676e1fd,0.01169032696634531
818a6f90,0.13621176779270172
32c56bbf,0.019602937623858452
3813e029,0.0757560059428215
01af6573,0.16608257591724396
15ed28c8,0.07214750349521637
fc07daee,0.014608289115130901
075c5198,0.03586198017001152
ce366032,0.01169032696634531
3bfc0ef7,0.10541284829378128
91f1565d,0.018691731616854668
61fbc204,0.01169032696634531
0f4eb377,0.1283653825521469
3ae452f4,0.34213727712631226
a4c38031,0.04473953694105148
399448e2,0.09270375967025757
bfd1e5fa,0.01961752399802208
8d248524,0.01169032696634531
85984185,0.07227025181055069
51f8f102,0.01169032696634531
30a389b9,0.05426836013793945
406a111f,0.016435066238045692
35b4c78a,0.02856290712952614
9a36f893,0.04064459353685379
a86b2b18,0.028435848653316498
3587680c,0.09018037468194962
ef0ea2f8,0.01169032696634531
c701a73b,0.06608923524618149
30cac88d,0.04136303439736366
1a684dec,0.027550341561436653
12511bec,0.017312129959464073
67a3e8b5,0.012580452486872673
ed1bd47a,0.022355128079652786
be049694,0.10375314950942993
feae3a24,0.020360305905342102
509fac54,0.029775841161608696
de905924,0.025172719731926918
8c75a7ef,0.20618389546871185
56370234,0.012580452486872673
05832043,0.015909915789961815
196fa4e4,0.014608289115130901
7a7db25b,0.0231544841080904
ec4fc555,0.01169032696634531
29d83daa,0.01191666629165411
3306d3e5,0.2106979787349701
d14ea638,0.0778563916683197
8663bd91,0.1781032532453537
86f7cd53,0.014608289115130901
037a2f9e,0.025702625513076782
10895fab,0.03649470582604408
b8c46d39,0.1709236204624176
b40a0096,0.01169032696634531
b7558340,0.045313574373722076
f17b0c3c,0.013704654760658741
05fdf4d4,0.029589669778943062
3b48d02d,0.01169032696634531
6d8d66c6,0.02742982655763626
3ec6a070,0.01169032696634531
b42855a1,0.01887999102473259
d8f7ceaa,0.01169032696634531
5a83b6ad,0.06354265660047531
3afd399e,0.11766958236694336
0e085e1a,0.01169032696634531
3316dadb,0.01191666629165411
a24702e2,0.01169032696634531
9979d6ae,0.013032064773142338
f10c5fb7,0.011984365992248058
f967c243,0.014608289115130901
a094dfe5,0.016435066238045692
17a566be,0.018071047961711884
dd4f07d0,0.06829147785902023
8ec1d18e,0.02585546113550663
dd1f0cdf,0.017680013552308083
b3521515,0.01169032696634531
6c9d1efc,0.1857183277606964
131ef60f,0.01169032696634531
5044652b,0.2687949538230896
9fa8316f,0.27046579122543335
205b70a2,0.26570120453834534
4e43f263,0.017680013552308083
d6071127,0.024946214631199837
3d5be8c9,0.01169032696634531
049c35a9,0.08511880040168762
a9685833,0.013983553275465965
47f72ace,0.03898864611983299
eac7ec17,0.018056286498904228
4beeb20e,0.01901639625430107
7e62a26b,0.01191666629165411
84903b1f,0.043748125433921814
04287e35,0.07823216170072556
b86fc19c,0.035091333091259
a4f98f90,0.01191666629165411
7ef0c48a,0.02166046015918255
60acc084,0.018657751381397247
829c3aa6,0.01191666629165411
c5957a4d,0.015530599281191826
4a0f13fe,0.16735044121742249
9ef1f3c9,0.01169032696634531
b40a493e,0.03633207082748413
ab279c6c,0.01169032696634531
fe73556d,0.01752619259059429
006fc943,0.1857796609401703
b7202758,0.012580452486872673
24a1ae90,0.011984365992248058
3c0702cb,0.12181423604488373
cb42a8a7,0.16245754063129425
dc0a1779,0.01169032696634531
d2942a41,0.016435066238045692
fafdf609,0.08284812420606613
5246d2b4,0.05961916968226433
0ba4e604,0.07723306119441986
848cc9bd,0.10654150694608688
5b2142e9,0.05900488793849945
e3e70391,0.011044047772884369
626d2cd6,0.15911619365215302
5c883c80,0.047141313552856445
a82ca219,0.025748390704393387
49923f05,0.044022221118211746
e9017eaa,0.02409932017326355
05fab3e2,0.19481386244297028
5dfbdae3,0.07779017835855484
aae029c6,0.20011955499649048
d57acb40,0.01684393547475338
07a7e6be,0.20987671613693237
3792f9c1,0.06484212726354599
3ee9bc2e,0.21307526528835297
b3c52846,0.011044047772884369
d30f4a69,0.06363668292760849
cec7a4bd,0.013046706095337868
ed3b772d,0.028750427067279816
cf994a08,0.19428351521492004
5cb6c049,0.0231617484241724
32e101e3,0.011044047772884369
012d8fd8,0.213274285197258
aaab7b80,0.29969239234924316
77dbfe60,0.18656986951828003
c1010c6d,0.09619642794132233
cbe3be2e,0.17119236290454865
7ee93c8d,0.023328308016061783
5b9427d3,0.028060277923941612
044df6bc,0.31643933057785034
ddeb5530,0.0463959239423275
15ca67ea,0.011044047772884369
96a88e59,0.41047853231430054
fa54a67d,0.06782131642103195
78048771,0.01684393547475338
c133d192,0.045321982353925705
793b14f2,0.05336373671889305
ca0c7464,0.08054840564727783
1be11956,0.03749103099107742
7d113130,0.020348820835351944
5849e449,0.24795742332935333
3dc3e4f8,0.42767003178596497
258f217d,0.017209162935614586
d6b3a67c,0.06125634163618088
5bcf6cd8,0.01631578803062439
26fafe2c,0.036275602877140045
8dfd6a41,0.02941877953708172
1285927f,0.01973543129861355
15344c67,0.02693360298871994
6dd1d9d8,0.07977453619241714
8a310321,0.011554243974387646
ee49989a,0.1440577656030655
8d38e9a5,0.011044047772884369
2773710e,0.024017194285988808
d5c05878,0.03777886554598808
8597195b,0.08771359920501709
83269101,0.06161795184016228
db599143,0.06701578944921494
08991bf9,0.26774829626083374
e9aec07a,0.08261337131261826
b3d668e9,0.2396567165851593
23c2b2cd,0.2206006944179535
df882002,0.020325031131505966
e8c754f7,0.03295507654547691
618388ac,0.013046706095337868
0e738801,0.019075412303209305
12226507,0.042684733867645264
755082cf,0.150127574801445
8d038f6a,0.034550704061985016
05e816e1,0.049998730421066284
0bf0f4b8,0.04327322542667389
018c1154,0.042451437562704086
38b66a87,0.011044047772884369
8e9dc4f9,0.015768302604556084
6dadb140,0.027061015367507935
e43ac1a0,0.019793063402175903
c1933643,0.025257868692278862
a62de774,0.016447512432932854
e34d9541,0.041025105863809586
c5b412fe,0.01762702502310276
78bfa6a9,0.02977098897099495
bb7b8411,0.07963559031486511
0dad8ce0,0.02595011331140995
8f971140,0.0214898232370615
c50ca152,0.014721756801009178
b3828db5,0.2101021260023117
fcb47e2b,0.011044047772884369
ecd15314,0.01430731825530529
395e35e1,0.05079849436879158
1978e8a5,0.015183728188276291
6b1f5017,0.20656324923038483
0a3a754c,0.05471654236316681
ada50143,0.05315793678164482
9a5f8232,0.07053237408399582
77f27026,0.024017194285988808
571ef0f4,0.10676092654466629
8b6d30b2,0.19275230169296265
03d5db8f,0.011554243974387646
1f17de40,0.31047171354293823
34cf7464,0.18927036225795746
5f2ba6a1,0.011044047772884369
38b844cb,0.011044047772884369
7fc948cd,0.04424241557717323
6d3fa121,0.03709736838936806
0fb0e13c,0.19827254116535187
a5ab3141,0.017209162935614586
abc6b126,0.011044047772884369
7b0d8976,0.03713793307542801
346aebaa,0.011044047772884369
0c4aa321,0.011044047772884369
9ce8abb3,0.0843389630317688
b0b5d382,0.06053147837519646
89b86cc2,0.015699662268161774
174bbe75,0.011044047772884369
1003b1b3,0.03629780560731888
eba8faaf,0.07669360935688019
d5f4ea27,0.27544546127319336
b4092bfc,0.011044047772884369
fb6999b1,0.13086314499378204
f554639d,0.1483643651008606
ee9ec4aa,0.10566519945859909
4ee0e1fc,0.1188528835773468
6013e2cd,0.011044047772884369
b03c1a1c,0.014334429055452347
0556c3b8,0.02366057224571705
765e0fb6,0.028014784678816795
6446fb96,0.26201122999191284
ed60a3ea,0.03693666309118271
c505ef17,0.2272176891565323
1e1952e7,0.03355909511446953
38fed89b,0.39813804626464844
ffa28549,0.02595011331140995
a547ec1c,0.032038405537605286
25c33cf4,0.048900995403528214
1b19ab63,0.32508817315101624
822546bc,0.061327140778303146
8dcb5433,0.026192335411906242
b679280b,0.2550070285797119
a40f45e9,0.04838467761874199
ceccdb50,0.03579488769173622
34e64e88,0.035158075392246246
6863bbc8,0.01181688904762268
880b13ad,0.33933937549591064
b21bcc6a,0.05400748923420906
619ef022,0.0624469518661499
0c1105ed,0.025748390704393387
13cd8455,0.030979514122009277
ce5b0018,0.042325373739004135
f0635a47,0.02888796292245388
18271e21,0.04810669273138046
7a5b7659,0.04209563881158829
9caa0ab8,0.05339048430323601
c72a6cd3,0.08789405226707458
5de03756,0.10590766370296478
55a58926,0.2498406022787094
689a9a99,0.06581944227218628
5b790037,0.1063087061047554
a1ab5834,0.03015259839594364
64da4cbf,0.011044047772884369
f24c5fc9,0.028750427067279816
37819f90,0.011507753282785416
6aa5f8e1,0.04363595321774483
d3fa175a,0.018212873488664627
1cb9f6b8,0.021805355325341225
6c85c171,0.05573028326034546
c275534c,0.019903745502233505
0ee4c3de,0.050601597875356674
b4ec7ca6,0.034127168357372284
486eb592,0.1266908496618271
6a51c12d,0.09977211803197861
15135e58,0.19875700771808624
4495e172,0.07863319665193558
4db16849,0.030077572911977768
c1d6434d,0.0568629689514637
062d7384,0.0771537646651268
00b5303d,0.03765007108449936
7ea51d21,0.14768023788928986
8e2a329e,0.44943782687187195
cd603c5c,0.18152005970478058
8685093e,0.017470210790634155
f1e64960,0.025257868692278862
120d18a9,0.061332643032073975
5f7c168c,0.011044047772884369
34b53d0c,0.04014461860060692
054c06b7,0.07259589433670044
752f5ff1,0.012194426730275154
b3433c4a,0.017419250681996346
a838a3ac,0.25604528188705444
b4d02484,0.22982019186019897
e4aba04d,0.03991999477148056
96ad02f8,0.06467136740684509
c9d6ace1,0.03706943243741989
f900cc70,0.06484212726354599
93bb9b2f,0.012194426730275154
4e59e7fa,0.22542992234230042
19d3a268,0.019529756158590317
8f506b39,0.011554243974387646
9941e2c9,0.043800558894872665
1399f441,0.017371822148561478
a807cd06,0.07644563168287277
978e076b,0.014048632234334946
36fc008b,0.08563698828220367
8e825724,0.026633022353053093
39199dfc,0.011044047772884369
87ea0eed,0.035525236278772354
42c05b22,0.017567111179232597
4d2b09f5,0.026021936908364296
cb17811c,0.19312667846679688
487e6bbe,0.06145252659916878
27e51f8d,0.22187116742134094
bd3d1c48,0.06940682977437973
903e0a50,0.024115387350320816
a931d4ff,0.01631578803062439
4cd5a8aa,0.016976425424218178
7ba05207,0.11092156916856766
f5fb228f,0.011044047772884369
f1a33ec7,0.028568536043167114
edef901b,0.150127574801445
9069d261,0.22980205714702606
241af2b1,0.04331866279244423
a782115e,0.012194426730275154
d079f591,0.025257868692278862
ae5b937c,0.15911619365215302
b568bbc7,0.019075412303209305
2df6bc0c,0.03247867152094841
cfd0afbb,0.011044047772884369
7f026072,0.02387637458741665
21858191,0.012194426730275154
2a510054,0.011044047772884369
a457ac65,0.3288540244102478
520dccde,0.04602871090173721
4004f556,0.015954764559864998
da91811e,0.011044047772884369
16004086,0.08130212873220444
d0364374,0.1483643651008606
4a279402,0.015253247693181038
95481666,0.039878156036138535
a0e4869e,0.02223254181444645
a358e3eb,0.06136539205908775
3cc122e4,0.026633022353053093
af4b831b,0.021994255483150482
6a98d696,0.07643257081508636
1d827d55,0.011044047772884369
ad2e7b83,0.28785088658332825
08d3db92,0.08349085599184036
77cc1a7e,0.15670140087604523
473772bb,0.02543477900326252
71057439,0.044957105070352554
553d7f42,0.04409478232264519
e0907151,0.06327582895755768
eb53671f,0.018212873488664627
e36f346b,0.10326509922742844
e5e35a5f,0.09240289777517319
e3a9a645,0.011554243974387646
112a5fef,0.02595011331140995
6d7943dc,0.01430731825530529
2f6241b3,0.03506894409656525
9dd22d6f,0.5401703119277954
e2dc0d84,0.011044047772884369
fbb4737b,0.03140358626842499
ef53bdc4,0.032635681331157684
b1ea6b52,0.029081949964165688
72488c19,0.022871365770697594
f20584dd,0.1984766721725464
08c15659,0.011162915267050266
52407601,0.04762037470936775
112846e0,0.052972204983234406
0311c318,0.01596548780798912
1bce2503,0.01181688904762268
816e67ff,0.04104355722665787
